movieId,id,Title,Year,Director(s),Actors,Genre(s),Type,Language(s),Countries,imdbRating,Soundtrack_URL,Soundtrack
90249,tt0433035,Real Steel,2011,['Shawn Levy'],"['Hugh Jackman', 'Evangeline Lilly', 'Dakota Goyo']","['Action', 'Drama', 'Sci-Fi']",['movie'],"['English', 'Ukrainian']","['United States', 'India']",7.1,https://www.imdb.com/title/tt0433035/soundtrack,"['All My Days, Written and Performed by Alexi Murdoch', 'Why Try, Written by Wes Borland (as Wesley Louden Borland), Fred Durst (as William Frederick Durst), John Otto (as John Everett Otto) and Sam Rivers (as Samuel Robert Rivers)', 'Torture, Written by Jay Buchanan', 'Nine Thou (Grant Mohrman 'Superstars' Remix), Written by Ryan Maginn, Jason Rabinowitz, Takbir Bashir, Cheapshot and Grant Mohrman', 'Fairground Carousel, Written and Performed by Carrie Harry and Dirty Dick', ''Till I Collapse, Written by Nate Dogg, Eminem, Brian May and Luis Resto', 'Fastlane, Written by Eminem, Royce Da 5'9'' (as Ryan Montgomery), Luis Resto, Supa Dups (as Dwayne Chin-Quee), Jason Gilbert and Sly Jordan', 'The Midas Touch, Written and Performed by Tom Morello', 'Busy Child, Written by Ken Jordan and Scott Kirkland', 'Make Some Noise, Written by Ken Jordan and Scott Kirkland', 'One Man Army, Written by Tom Morello, Liam Howlett and Maxim Reality (as Keith Andrew Palmer)', 'The Enforcer, Written by 50 Cent (as Curtis Jackson) and KSHMR (as Niles Holowell-Dhar)', 'The Shaft, Written and Performed by Brian Tarquin and Chris Ingram', 'Miss the Misery, Written by Dave Grohl (as David Eric Grohl), Taylor Hawkins, Nate Mendel, Chris Shiflett (as Christopher A. Shiflett) and Pat Smear', 'Undefeated, Written by Ken Jordan and Scott Kirkland', 'Give It a Go, Written by Timbaland (as Timothy Mosley), Jerome Harmon, Jim Beanz (as James 'Jim Beanz' Washington) and Veronica Gardner', 'Here's a Little Something for Ya, Written by Mike D (as Michael Louis Diamond), Adam Horovitz and Adam Yauch (as Adam Nathaniel Yauch)']"
90345,tt0905372,The Thing,2011,['Matthijs van Heijningen Jr.'],"['Mary Elizabeth Winstead', 'Joel Edgerton', 'Ulrich Thomsen']","['Horror', 'Mystery', 'Sci-Fi']",['movie'],"['English', 'Norwegian', 'Danish']","['Canada', 'United States']",6.2,https://www.imdb.com/title/tt0905372/soundtrack,"['Who Can It Be Now, Written and Performed by Colin Hay', 'Samiid Aednan, Performed by Sverre Kjelsberg, Ragnar Olsen', 'Jeg Gikk En Tur Pa Stien, Traditional', 'I Gotcha, Written and Performed by Joe Tex', 'The Thing (End Credits), Written by Ennio Morricone']"
90428,tt0466893,Margaret,2011,['Kenneth Lonergan'],"['Anna Paquin', 'Matt Damon', 'Mark Ruffalo']",['Drama'],['movie'],['English'],['United States'],6.5,https://www.imdb.com/title/tt0466893/soundtrack,"['Recuérdos de la Alhambra, Written by Francisco Tárrega\', \'On the Good Ship Lollipop, Written by Sidney Clare and Richard A. Whiting\', \'Moonbeam Lullaby, Written by Bobby Sunshine\', \'Unkind, Written by Bobby Sunshine\', \'Innocence, Written by Benoit Jutras\', \'Enough Is Enough, Written by Bobby Sunshine\', \'No Problems, Written by Ariel Rechtshaid, Josh Kessler and Jesse Shatkin\', \'Casta Diva, Written by Vincenzo Bellini\', \'Mister Softee (Jingle and Chines), Courtesy Mister Softee Inc.\', \'Barcarolle (Belle nuit), from ""Les contes d\'Hoffmann (The Tales of Hoffmann)""\', \'Walking On The Moon, Written and performed by Daniel May']"
90576,tt0770703,What's Your Number?,2011,['Mark Mylod'],"['Anna Faris', 'Chris Evans', 'Ari Graynor']","['Comedy', 'Romance']",['movie'],['English'],['United States'],6.0,https://www.imdb.com/title/tt0770703/soundtrack,"['Take Back the World, Written by Imani Coppola and Adam Pallin\', \'Journey Home, Written and Performed by Alan Broadbent\', \'My First Wish, Written by Ali Dee (as Ali Theodore), Joey Katsaros (as Joseph Katsaros), Alana Da Fonseca and Sarai Howard\', \'Jungle Flames, Written by Abdul Nassar Saleh, Charmand Grimloch (as Joachim Rygg) and Triniti Bhaguandas (as Jeanette Bhaguandas)\', \'Explosion, Written by Ryan Spraker and Eli \'Paperboy\' Reed (as Eli Husock)\', \'Animal, Written by Chris Allen (as Christopher Allen), Branden Campbell, Elaine Bradley (as Elaine Doty), Tyler Glenn and Timothy Alan Pagnotta (as Timothy Pagnotta)\', \'No Self Control, Written by Ali Dee (as Ali Theodore)\', \'Rise & Fall, Written by Scott Rinning, Ramsey Miller, Ross Bonney and Adam Goemans\', \'Chit Chat, Written and Performed by Hannah Georgas\', \'Make It Bounce, Written by Ali Dee (as Ali Theodore), Zach Danziger and Vincent Alfieri\', \'Just the Tip, Written by Ali Dee (as Ali Theodore), Zach Danziger, Joey Katsaros (as Joseph Katsaros) and Alana Da Fonseca\', \'I Like Beer, Written and Performed by Stephen John O\'Neill\', \'Wouldn\'t It Be Loverly, Written by Alan Jay Lerner and Frederick Loewe\', \'My Old Man, Composed by Fred W. Leigh (as Fred. W. Leigh) and Charles Collins\', \'Perfect Games, Written by Ross Flournoy and Adam Vine\', \'Wedding March, Composed by Felix Mendelssohn\', \'Call to the Post, Traditional\', \'Feel Lucky, Written by Tim Myers\', \'Good to Go, Written by Daniel May\', \'Three Times a Lady, Written by Lionel Richie\', \'Boom Boom Pow, Written by Will.i.am (as William Adams), Fergie (as Stacy Ferguson), Taboo (as Jaime Gomez) and Apl.de.Ap (as Allen Pineda)\', \'Motor City, Written by Craig Armstrong, Sasu Ripatti and Antye Greie\', \'Human Rocket, Written by Mark Mothersbaugh\', \'Quartet for Strings \'Lark\': Allegro Moderato, Composed by Joseph Haydn\', \'The Seasons, \'June\', Composed by Pyotr Ilyich Tchaikovsky\', \'Wicked Way, Written by Benjamin Taylor and David Saw\', \'Music for the Royal Fireworks - La Rejouissance, Composed by George Frideric Handel\', \'The Four Seasons, \'Winter\', Composed by Antonio Vivaldi\', \'Bridal Chorus, (better known as ""Here Comes the Bride"")\', \'Holding a Heart, Written by Toby Lightman and Todd Wright\', \'I Can See Clearly Now, Written by Johnny Nash\', \'That\'s the Way (I Like It), Written by Richard Finch and Harry Wayne Casey (as Harry Casey)\', \'Bizarre Love Triangle, Written by Stephen Morris (as Stephen Paul David Morris), Peter Hook, Bernard Sumner (as Bernard (Gb 2) Sumner) and Gillian Gilbert (as Gillian Lesley Gilbert)\', \'Tarantella Napoletana, Traditional\', \'Just What I Needed, Written by Ric Ocasek\', \'Neon Lights, Written by Natasha Bedingfield, Ryan Tedder and Wayne Wilkins\', \'Work 4 It, Promo Feature Song']"
90647,tt0448694,Puss in Boots,2011,['Chris Miller'],"['Antonio Banderas', 'Salma Hayek', 'Zach Galifianakis']","['Animation', 'Action', 'Adventure']",['movie'],"['English', 'Spanish']","['United States', 'India']",6.6,https://www.imdb.com/title/tt0448694/soundtrack,"['Venimos Cantando, Written by Felix Vizcaino, Federico Alonso Pernia, and García Tejero (as Francisco Garcia Tejero)', 'Te Quiero Conocer, Written by Miguel Angel Ruiz', 'Hanuman, Written by Rodrigo Pineda Sanchez and Gabriela Quintero Lopez', 'Diablo Rojo, Written by Rodrigo Pineda Sanchez and Gabriela Quintero Lopez', 'Americano, Written by Lady Gaga (as Stefani Germanotta), Brian Lee, Fernando Garibay, and Paul Blair (as DJ White Shadow)']"
90717,tt0471042,Tower Heist,2011,['Brett Ratner'],"['Eddie Murphy', 'Ben Stiller', 'Casey Affleck']","['Action', 'Comedy', 'Crime']",['movie'],"['English', 'Spanish', 'Chinese']","['United States', 'Japan']",6.2,https://www.imdb.com/title/tt0471042/soundtrack,"['Genius of Love, Written by Tom Tom Club\', \'I\'m Doing Fine Now, Written by Thom Bell, Sherman Marshall\', \'Twelfth Street Rag, Written by Euday L. Bowman (as Euday Bowman)\', \'Dadeland Girl, Written and Performed by Salaam Remi\', \'Groovin\', Written by Edward Brigati, Felix Cavaliere\', \'Drum Cadence, Courtesy of APM Music\', \'She Got Me, Written by Salaam Remi and Hernst Bellevue\', \'El Africano, Written by Wilfrido Vargas (as Wilfrido Martinez), Calixto Ochoa\', \'An American Christmas, Traditional, Arranged by Robert W. Smith\', \'Quimbara, Written by J.R. Cepeda (as Junior Cepeda)\', \'Happy Birthday to You, Written by Mildred J. Hill and Patty S. Hill\', \'Stars And Stripes Forever March, (1896)\', \'Charge the Field, Written by Jeremy Sweet, Sean Vega and Amjad Albasel\', \'Disco Frog, Written by Joe Raposo\', \'LSU Drumline Cadences, Written by Martin Hurley\', \'Footlifter, Written by Henry Fillmore\', \'Hey, Look Me Over, aka ""Hey, Fightin\' Tigers""\', \'Land of 1000 Dances, Written by Chris Kenner (as Christopher Kenner)\', \'SpongeBob SquarePants Theme, Written by Blaise Smith, Derek Drymon, Mark Harrison and Stephen Hillenburg\', \'Christmas Medley, Courtesy of APM Music\', \'Parade Route, Written by Jeremy Sweet, Sean Vega and Amjad Albasel\', \'Basketball Pep Band, Written by Sarah Scarlata\', \'Mi Bomba Sono, Written by Silvestre Mendez Lopez\', \'Santa\'s Parade, Arranged by Tom Wallace']"
90746,tt0983193,The Adventures of Tintin,2011,['Steven Spielberg'],"['Jamie Bell', 'Andy Serkis', 'Daniel Craig']","['Animation', 'Action', 'Adventure']",['movie'],['English'],"['United States', 'New Zealand']",7.3,https://www.imdb.com/title/tt0983193/soundtrack,"['Loch Lomond, Traditional\', \'Evening In Baghdad, Written by John Leach\', \'Concerto For Strings In F Major, R.V. 136 (Andante), Written by Antonio Vivaldi\', \'Rosina\'s Cavatina, From the opera The Barber of Seville\', \'Ah, je veux vivre, from the opera ""Roméo et Juliette""']"
90866,tt0970179,Hugo,2011,['Martin Scorsese'],"['Asa Butterfield', 'Chloë Grace Moretz', 'Christopher Lee']","['Adventure', 'Drama', 'Family']",['movie'],['English'],"['United States', 'United Kingdom']",7.5,https://www.imdb.com/title/tt0970179/soundtrack,"['Ça Gaze, Music by V. Marceau', 'Aubade Charmeuse, Music by Jean Peyronnin', 'Frou-Frou, Music by Henri Chatau', 'Carinosa, Music by Alberto Larena and Auguste Pesenti', 'Carinosa, Music by Alberto Larena and Auguste Pesenti', 'Score excerpts from the motion picture 'Safety Last!', (Safety Last! (1923))', 'Tarantella, Music by Camille Saint-Saëns', 'Si tu Veux... Marguerite, Music by Albert Valsien', 'Danse Macabre, Music by Camille Saint-Saëns', 'Marche de Radetzky, Composed by Johann Strauss Sr.', 'Dardanella, Written by Felix Bernard, Johnny Black (as Johnny S. Black) and Fred Fisher', 'Friendly Day, Written and Performed by Kevin MacLeod', 'By the Waters of the Minnetonka, Written by J.M. Cavanass (as James M. Cavanass) and Thurlow Lieurance', 'Trois Morceaux en Forme de Poire:\nManière de Commencement (Allez Modérément), Written by Erik Satie', 'Six Gnossiennes: No. 1 Lent, Written by Erik Satie', 'Coeur Volant, Music by Howard Shore']"
90890,tt0810913,Jack and Jill,2011,['Dennis Dugan'],"['Adam Sandler', 'Katie Holmes', 'Al Pacino']",['Comedy'],['movie'],['English'],['United States'],3.3,https://www.imdb.com/title/tt0810913/soundtrack,"['I Got You Babe, Written by Sonny Bono', 'Don't Bring Me Down, Written by Jeff Lynne', 'Price Is Right Theme, Written by Robert Israel', 'Price Is Right Opening, Written by Robert Israel', 'Finale, from Scarface (1983)', 'Bicycle Chase, Written by Adolph Deutsch', 'Cold Pan, Written by Adolph Deutsch', 'Hot Pan, Written by Adolph Deutsch', 'Down Among the Sheltering Palms, Written by James Brockman and Abe Olman', 'La Cumparsita, Written by Pascual Contursi, Enrique Pedro Maroni and Gerardo Matos Rodríguez (as Gerardo H. Matos Rodriguez)', 'Park Avenue Fantasy, Written by Frank Signorelli and Matty Malneck', 'The Plastic, Written by Daniel Charles, Phil Gates, Kristopher Cho Flagg, Milad Nazari (as Seyed Milad Nazeri) and Flip Sullivan', 'Somewhere in the Night, Written by Will Jennings and Richard Kerr', 'Let It Snow! Let It Snow! Let It Snow!, Written by Sammy Cahn and Jule Styne', 'Silver Bells, Written by Jay Livingston and Ray Evans', 'Make Some Noise, Written by Mike D (as Michael Diamond), Adam Horovitz and Adam Yauch', 'Twilight Zone, Written by Jean-Paul DeCoster and Phil Wilde (as Filip De Wilde)', 'Jump!, Written by Carl Gilkey, Alvaro Mora and Richard Vission (as Richard Gonzalez)', 'Tribal Dance, Written by Xavier De Clayton, Phil Wilde (as Filip De Wilde), Filip 'No Angel' Martens (as Filip Martens) and Ray Slijngaard (as Raymond Slijngaard)', 'Baby It's Cold Outside, Written by Frank Loesser', 'Down, Written by Jared Cotter, Jay Sean (as Kamaljit Singh Jhooti), Robert Larow and Jeremy Skaller', 'Kick Ya Feet Up, Written by Marty James Garton (as Marty Garton, Jr.)', 'Shut Up and Let Me Go, Written by Jules De Martino and Katie White', 'Happy Birthday to You, Written by Mildred J. Hill and Patty S. Hill (as Patty Smith Hill)', 'The Wanderer, Written by Ernie Maresca (as Ernest Maresca)', 'The Impossible Dream, Written by Joe Darion (as Joseph Darion) and Mitch Leigh', '(Hey Baby) Que Paso, Written by Augie Meyers and Bill Sheffield', 'Tengo La Voz, Written by Ramon Amezcua (as Ramon Amor Sanchez Amezcua)', 'Vacation, Written by Charlotte Caffey, Kathy Valentine and Jane Wiedlin', 'Give It Up, Written by Harry Wayne Casey and Deborah Carter Hall', 'It's Tricky, Written by Darryl McDaniels, Jam Master Jay, Rick Rubin and Joseph Simmons', 'Call Me Crazy, Written by Benjamin Ettinger', 'I'm a Believer, Written by Neil Diamond', 'Goodbye, Written and Performed by Avril Lavigne', 'He Don't Love You (Like I Love You), Written by Jerry Butler, Calvin Carter and Curtis Mayfield', 'Dunkaccino, Written by Robert Smigel, Rupert Gregson-Williams and Christian Davis (as Christian B. Davis)', 'I Got You Babe, Written by Sonny Bono']"
91128,tt0376136,The Rum Diary,2011,['Bruce Robinson'],"['Johnny Depp', 'Giovanni Ribisi', 'Aaron Eckhart']","['Comedy', 'Drama']",['movie'],"['English', 'Spanish', 'German']","['United States', 'United Kingdom']",6.1,https://www.imdb.com/title/tt0376136/soundtrack,"['Volare (Nel Blu Dipinto De Blue), Written by Domenico Modugno, Franco Migliacci and Mitchell Parish', 'Sin Ti, Written by Pepe Guízar', 'Just One Night With You, Written by Gerhard Narholz and John Fiddy', 'Telstar, Written by Joe Meek', 'Roll Out The Roosters, Written by Bruce Witkin, Jimmie Wood, Joe Sublett, Michael Barsimanto and J.J. Holiday', 'Nothin' But Lovin', Written by Ed Palermo and John Palermo', 'Charmaine, Written by Erno Rapee and Lew Pollack', 'Kemp In The Village, Written and Performed by Johnny Depp and J.J. Holiday', 'Maggie's Nights, Written by Paul Lenart and Billy Novick', 'A Dozen Roses, Written by Lisa Aschmann and Joe Lervold', 'Surfing Drums, Written by Dick Dale (as Richard Monsour)', 'Volare, Written by Domenico Modugno, Franco Migliacci and Mitchell Parish', 'Steel Band Medley, Written and Performed by Carnival Band', 'Mandinga, Written by Guillermo Rodriguez Fiffe', 'September Love, Written by Horst Lubitz', 'Cómo Me Duele, Written and Performed by Tisuby González', 'Go Cat Go, Written by Harry Bluestone and Emil Cadkin', 'Kitchen Sink Boogie, Written by Theodore Roosevelt Taylor (as Theodore Taylor), Brewer Phillips and Ted Harvey', 'Let's Go Funky, Written by Theodore Roosevelt Taylor (as Theodore Taylor)', 'The Lending Man Loan Company, Written by Mark A. Mangini and Jake Rice', 'Col Legno, Written and Performed by Marc Johnson', 'What About El Monstrou?, Written by J.J. Holiday, Jimmie Wood, Joe Sublett, Michael Barsimanto and Bruce Witkin', 'After All (I Live My Life), Written by Frankie Miller and Jimmy Doris', 'The Mermaid Song, Written and Performed by Patti Smith', 'The Mermaid Song (Instrumental), Written by Patti Smith']"
91325,tt0477302,Extremely Loud & Incredibly Close,2011,['Stephen Daldry'],"['Thomas Horn', 'Tom Hanks', 'Sandra Bullock']","['Adventure', 'Drama', 'Mystery']",['movie'],['English'],['United States'],6.9,https://www.imdb.com/title/tt0477302/soundtrack,"['If You Know The Lord Is Keeping You, Written by Charles Taylor', 'Cleo's Back, Written by Willie Woods (as Willie J. Woods)']"
91353,tt0109162,Asterix in America,1994,['Gerhard Hahn'],"['Roger Carel', 'Pierre Tornade', 'Henri Labussière']","['Animation', 'Adventure', 'Comedy']",['movie'],['English'],"['Germany', 'France', 'Spain']",5.9,https://www.imdb.com/title/tt0109162/soundtrack,"['We Are One People, Written by Harold Faltermeyer & David Cooke', 'Say Goodbye, Written by Harold Faltermeyer, David Cooke & Magda La Bonté', 'Always, Written by Harold Faltermeyer, David Cooke & Magda La Bonté', 'Dance Dance Dance (Under the Moon), Written by Harold Faltermeyer & David Cooke']"
91355,tt0371552,Asterix and the Vikings,2006,"['Stefan Fjeldmark', 'Jesper Møller', 'Joanna Wizmur']","['Roger Carel', 'Lorànt Deutsch', 'Sara Forestier']","['Animation', 'Adventure', 'Comedy']",['movie'],"['French', 'English']","['France', 'Denmark']",6.0,https://www.imdb.com/title/tt0371552/soundtrack,"['Get Down On It, Performed by Matt Pokora', 'Eye of the Tiger, Performed by Amel Bent', 'Super Freak, Performed by Billy Crawford', 'Let Your Heart Decide, Performed by Céline Dion', 'Coming Up For Air, Performed by Storm Di Scozia', 'Tous les secrets de ton coeur, By Céline Dion']"
92048,tt0896872,The Whistleblower,2010,['Larysa Kondracki'],"['Rachel Weisz', 'Monica Bellucci', 'Vanessa Redgrave']","['Biography', 'Crime', 'Drama']",['movie'],"['English', 'Romanian', 'Russian', 'Serbian', 'Ukrainian']","['Canada', 'United States', 'Germany']",7.1,https://www.imdb.com/title/tt0896872/soundtrack,"['VONHA (War), Written by Anatoli Krupnov (as Anatoly Krupnov), Vasily Bilishotsky and Vladimir Ermakov', 'Sleep, Written by Danny Greaves, Sammy Kohn, Peter Loewen and Joel Serlin', 'The Beauty Within, Written by Suma Ograda', 'Svitlo I Spovio (Part III), Written by Taras Chubai', 'The South, Written by Danny Greaves, Sammy Kohn, Joel Serlin and Ken Tizzard', 'Watching the Rain Cloud, Written by Ralph Joseph', 'Moj Dilbere, Performed by Brenna MacCrimmon']"
92234,tt0485985,Red Tails,2012,['Anthony Hemingway'],"['Cuba Gooding Jr.', 'Gerald McRaney', 'David Oyelowo']","['Action', 'Drama', 'History']",['movie'],"['English', 'Italian', 'German']",['United States'],5.9,https://www.imdb.com/title/tt0485985/soundtrack,"['It's Been a Long, Long Time, Written by Sammy Cahn and Jule Styne', 'Soldier Boy, Written by Keith Nichols', 'See See Rider, Written by Ma Rainey', 'Bless You, Written by Don Baker and Eddie Lane', 'Blue Skies, Written by Irving Berlin', 'Count the Stars, Written by Gerhard Narholz (as Otto Sieben)', 'Boogie Woogie Bugle Boy, Written by Hugh Prince (as Hughie Prince) and Don Raye', 'Moods in Brass, Performed by Robert Valentino', 'They're Red Hot, Written by Robert Johnson (as Robert Leroy Johnson)', 'America the Beautiful, Written by Katharine Lee Bates and Samuel A. Ward']"
92730,tt0249131,Rölli ja metsänhenki,2001,['Olli Saarela'],"['Allan Tuppurainen', 'Maria Järvenhelmi', 'Peter Franzén']","['Family', 'Fantasy', 'Music']",['movie'],['Finnish'],['Finland'],6.2,https://www.imdb.com/title/tt0249131/soundtrack,"['Juhlat alkakoon, Music and lyrics by Samuli Laiho and Leri Leskinen', 'Lakeijan manaus, Music and lyrics by Samuli Laiho', 'Ison Röllin Laulu, Music by Velle Hautala, Jaska Vitikainen, Olli Kykkänen and Timo 'Tipi' Tuovinen', 'Sotaanlähtö, Music by Samuli Laiho', 'Vaelluslaulu, Music by Jäky Järnefelt, Juha Huhtanen and Timo Lehtovaara', 'Riitasoinnun Laulu, Music and lyrics by Katriina Honkanen']"
93208,tt0100409,The Prince and the Pauper,1990,['George Scribner'],"['Wayne Allwine', 'Bill Farmer', 'Arthur Burghardt']","['Animation', 'Short', 'Action']",['movie'],"['English', 'Russian']",['United States'],7.1,https://www.imdb.com/title/tt0100409/soundtrack,"['I'm Henry VIII, I Am, Written by Fred Murray and R.P. Weston']"
93980,tt0383010,The Three Stooges,2012,"['Bobby Farrelly', 'Peter Farrelly']","['Sean Hayes', 'Chris Diamantopoulos', 'Will Sasso']","['Comedy', 'Family']",['movie'],['English'],['United States'],5.1,https://www.imdb.com/title/tt0383010/soundtrack,"['Stooge Emblem (Main Title), Written by Louis Silvers (as Lou Silvers)', 'Everybody Is Special, Music by Manish Raval and Tom Wolfe', 'Roadrunner, Written by Jonathan Richman', 'Brandenburg Concerto No. 3 In G-allegro, Written by Johann Sebastian Bach', 'A Candle's Fire, Written by Zach Condon', 'Walkie Talkie Man, Written by Timothy Youngson (as Tim Youngson), Jared Wrennall, Tyson Kennedy, Brad Carter and Jake Adams', 'Pulled Up, Written by David Byrne', 'Tongue Tied, Written by Christian Zucconi, Hannah Hooper, Andrew Wessen, Sean Gadd and Ryan Rabin', 'This Little Light Of Mine, Written by Harry Dixon Loes', 'Stooge Emblem (End Title), Written by Louis Silvers (as Lou Silvers)', 'Three Blind Mice (Main Title), Traditional', 'Jeopardy Theme, Written by Merv Griffin', 'Perry Mason Theme, Written by Fred Steiner (as Frederick Steiner)', 'Can't Stop Thinking, Written by Tom Wolfe', 'Turkey In The Straw, Written by George Alexander Weigand and Robert Alexander White', 'Dance Like A Monkey, Written by David Johansen, Sylvain Sylvain (as Sylvain Mizrahi), Steve Conte (as Steven Conte), Sami Yaffa (as Sami Takamaki), Brian Delaney and Brian Koonin', 'Pop Goes The Weasel, Traditional', 'Three Blind Mice, Traditional', 'Circus Finale, Written by Mathieu Blossier', 'Jessica, Written by Dickey Betts (as Forrest Richard Betts)', 'Get Crazy, Written by Stefan Gordy and SkyBlu', 'Garage Lunch Rock, Written and Performed by William Goodrum (as Billy Goodrum)', 'Feel Like Going Home, Written and Performed by Charlie Rich', 'Waste, Written by Mark Foster', 'Take A Chance, Written and Performed by William Goodrum (as Billy Goodrum)', 'Sweet 'N' Lo, Written by Erwin Lehn', 'Liquid Love, Written by Werner Tautz', 'Any Day Now, Written and Performed by William Goodrum (as Billy Goodrum)', 'Si Señor Bob, Written and Performed by Papo Vázquez', 'On Cue, Written and Performed by William Goodrum (as Billy Goodrum)', 'Just Like Tom Thumb's Blues, Written and Performed by Bob Dylan', 'Three Blind Mice (End Title), Traditional', '3 Stooges, Written by Iggy Pop, Scott Asheton and Ron Asheton', 'It's A Shame, Written by Stevie Wonder, Syreeta Wright (as Syreeta Wright) and Lee Garrett']"
93988,tt0417349,North & South,2004,['nan'],"['Daniela Denby-Ashe', 'Richard Armitage', 'Tim Pigott-Smith']","['Drama', 'Romance']",['series'],['English'],['United Kingdom'],8.6,https://www.imdb.com/title/tt0417349/soundtrack,"['Factory, By Martin Phipps', 'I've Seen Hell, By Martin Phipps', 'Thornton's Walk, By Martin Phipps', 'Milton, By Martin Phipps', 'Boucher, By Martin Phipps', 'Horseman, By Martin Phipps', 'Watching, By Martin Phipps', 'Beginning, By Martin Phipps', 'She'll Take You From Me, By Martin Phipps', 'Look Back, By Martin Phipps', 'Opening, (Episode 3)', 'Irishmen, By Martin Phipps', 'Come Up Smiling, By Martin Phipps', 'Northbound Train, By Martin Phipps']"
95067,tt0763831,A Thousand Words,2012,['Brian Robbins'],"['Eddie Murphy', 'Cliff Curtis', 'Kerry Washington']","['Comedy', 'Drama', 'Fantasy']",['movie'],['English'],['United States'],5.8,https://www.imdb.com/title/tt0763831/soundtrack,"['You Can Make It If You Try, Written by Sly Stone (as Sylvester Stewart)', 'Lollipop, Written by Lil' Wayne (as Dwayne Carter), Stephen Garrett, Darius Deezle Harrison (as Darius Harrison), Jim Jonsin and Rex Zamor', 'Wanna Be Startin' Somethin', Written by Michael Jackson', 'Viva Tijuana, Written by Juan Jose Almaguer', 'Lost Without U, Written by Robin Thicke and Sean Hurley', 'I Want My Baby Back, Written by Tom Faulkner', 'Express Yourself, Written by Charles Wright', 'The Wheels On The Bus, Traditional', 'Talking Loud And Saying Nothing, Written by James Brown and Bobby Byrd', 'So Addicted, Written by Priya Jayaram', 'Just Wanna Sex You, Written by Keith Sweat, Roy Hamilton and Anthony M. Jones (as Anthony Jones)', 'I Idolize You, Written by Ike Turner', 'Because I Got High, Written by Afroman (as Joseph Foreman)', 'Higher Ground, Written and Performed by Stevie Wonder', 'Still Alive, Written and Performed by Megan Jacobs', 'Bad Luck, Written by Victor Carstarphen, Gene McFadden and John Whitehead', 'We All Need Saving, Written and Performed by Jon McLaughlin', 'Butterflies, Written by Mark Batson, Raheem DeVaughn and Barry Zito', 'Out Loud, Written by John Debney and Mervyn Warren']"
95145,tt0142251,Dragon Ball: Curse of the Blood Rubies,1986,['Daisuke Nishio'],"['Masako Nozawa', 'Hiromi Tsuru', 'Naoki Tatsuta']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],6.7,https://www.imdb.com/title/tt0142251/soundtrack,"['Makafushigi Adobenchâ!, Lyrics by Yuriko Mori', 'Romantikku ageru yo, Lyrics by Takemi Yoshida']"
95147,tt0142249,Dragon Ball: Sleeping Beauty in Devil Castle,1987,['Daisuke Nishio'],"['Masako Nozawa', 'Tôru Furuya', 'Mami Koyama']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],6.6,https://www.imdb.com/title/tt0142249/soundtrack,"['Makafushigi adobenchâ!, (Opening theme)', 'Romantikku ageru yo, (Ending theme)', 'La Fantástica Aventura, Performed by Luis De Lille and Marisa de Lille', 'Romance te Puedo Dar, Performed by Marisa de Lille and Luis De Lille']"
95163,tt0142248,Dragon Ball: Mystical Adventure,1988,['Kazuhisa Takenouchi'],"['Masako Nozawa', 'Mami Koyama', 'Tôru Furuya']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],6.8,https://www.imdb.com/title/tt0142248/soundtrack,"['Makafushigi adobenchâ!, (Opening theme)', 'Doragon bôru densetsu, (Ending theme)', 'La Fantástica Aventura, Performed by Luis De Lille and Marisa de Lille']"
95165,tt0142240,Dragon Ball Z: The World's Strongest,1990,['Daisuke Nishio'],"['Masako Nozawa', 'Toshio Furukawa', 'Mayumi Tanaka']","['Animation', 'Action', 'Adventure']",['movie'],['Japanese'],['Japan'],6.6,https://www.imdb.com/title/tt0142240/soundtrack,"['CHA-LA HEAD-CHA-LA, Lyrics by Yukinojô Mori', 'Ikusa (I·KU·SA), (The Battle)', 'Pikkoro-san Da~isuki, (I Love Mr. Piccolo)', 'CHA-LA HEAD-CHA-LA, Performed by Ricardo Silva']"
